country,doc_id,document_url,downloaded_at,evaluation_type,executive_summary,file_path,implementing_partners,language,page_count,publication_year,region,sdg_tags,source,thematic_area,title
Ghana,UNDP-EVAL-20240485,https://erc.undp.org/api/documents/485/pdf,2025-11-19T15:45:47.744638,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 485 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240485_Evaluation_485__Climate___Resi.pdf,UNDP|Government Agency,en,45,2019,Africa,SDG10|SDG15|SDG3,UNDP ERC,Economic Development,Evaluation 485: Climate & Resilience Project - Year 2019
Senegal,UNDP-EVAL-20240486,https://erc.undp.org/api/documents/486/pdf,2025-11-19T15:45:47.756522,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 486 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240486_Evaluation_486__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,46,2018,Africa,SDG11|SDG16|SDG4,UNDP ERC,Climate Action,Evaluation 486: Climate & Resilience Project - Year 2018
Bangladesh,UNDP-EVAL-20240487,https://erc.undp.org/api/documents/487/pdf,2025-11-19T15:45:47.767725,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 487 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2017/undp_eval_20240487_Evaluation_487__Climate___Resi.pdf,UNDP|Government Agency,en,47,2017,Asia,SDG12|SDG17|SDG5,UNDP ERC,Governance,Evaluation 487: Climate & Resilience Project - Year 2017
India,UNDP-EVAL-20240488,https://erc.undp.org/api/documents/488/pdf,2025-11-19T15:45:47.780542,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 488 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2016/undp_eval_20240488_Evaluation_488__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,48,2016,Asia,SDG13|SDG1|SDG6,UNDP ERC,Gender Equality,Evaluation 488: Climate & Resilience Project - Year 2016
Vietnam,UNDP-EVAL-20240489,https://erc.undp.org/api/documents/489/pdf,2025-11-19T15:45:47.791596,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 489 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2015/undp_eval_20240489_Evaluation_489__Climate___Resi.pdf,UNDP|Government Agency,en,49,2015,Asia,SDG14|SDG2|SDG7,UNDP ERC,Resilience,Evaluation 489: Climate & Resilience Project - Year 2015
Brazil,UNDP-EVAL-20240490,https://erc.undp.org/api/documents/490/pdf,2025-11-19T15:45:47.803476,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 490 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2024/undp_eval_20240490_Evaluation_490__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,50,2024,Americas,SDG15|SDG3|SDG8,UNDP ERC,Environment,Evaluation 490: Climate & Resilience Project - Year 2024
Colombia,UNDP-EVAL-20240491,https://erc.undp.org/api/documents/491/pdf,2025-11-19T15:45:47.815374,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 491 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2023/undp_eval_20240491_Evaluation_491__Climate___Resi.pdf,UNDP|Government Agency,en,51,2023,Americas,SDG16|SDG4|SDG9,UNDP ERC,Economic Development,Evaluation 491: Climate & Resilience Project - Year 2023
Kenya,UNDP-EVAL-20240492,https://erc.undp.org/api/documents/492/pdf,2025-11-19T15:45:47.827168,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 492 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240492_Evaluation_492__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,52,2022,Africa,SDG17|SDG5|SDG10,UNDP ERC,Climate Action,Evaluation 492: Climate & Resilience Project - Year 2022
Tanzania,UNDP-EVAL-20240493,https://erc.undp.org/api/documents/493/pdf,2025-11-19T15:45:47.838949,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 493 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2021/undp_eval_20240493_Evaluation_493__Climate___Resi.pdf,UNDP|Government Agency,en,53,2021,Africa,SDG1|SDG6|SDG11,UNDP ERC,Governance,Evaluation 493: Climate & Resilience Project - Year 2021
Uganda,UNDP-EVAL-20240494,https://erc.undp.org/api/documents/494/pdf,2025-11-19T15:45:47.851065,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 494 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240494_Evaluation_494__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,54,2020,Africa,SDG2|SDG7|SDG12,UNDP ERC,Gender Equality,Evaluation 494: Climate & Resilience Project - Year 2020
Ethiopia,UNDP-EVAL-20240495,https://erc.undp.org/api/documents/495/pdf,2025-11-19T15:45:47.862803,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 495 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240495_Evaluation_495__Climate___Resi.pdf,UNDP|Government Agency,en,55,2019,Africa,SDG3|SDG8|SDG13,UNDP ERC,Resilience,Evaluation 495: Climate & Resilience Project - Year 2019
Nigeria,UNDP-EVAL-20240496,https://erc.undp.org/api/documents/496/pdf,2025-11-19T15:45:47.874556,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 496 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240496_Evaluation_496__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,56,2018,Africa,SDG4|SDG9|SDG14,UNDP ERC,Environment,Evaluation 496: Climate & Resilience Project - Year 2018
Ghana,UNDP-EVAL-20240497,https://erc.undp.org/api/documents/497/pdf,2025-11-19T15:45:47.886541,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 497 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240497_Evaluation_497__Climate___Resi.pdf,UNDP|Government Agency,en,57,2017,Africa,SDG5|SDG10|SDG15,UNDP ERC,Economic Development,Evaluation 497: Climate & Resilience Project - Year 2017
Senegal,UNDP-EVAL-20240498,https://erc.undp.org/api/documents/498/pdf,2025-11-19T15:45:47.898303,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 498 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240498_Evaluation_498__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,58,2016,Africa,SDG6|SDG11|SDG16,UNDP ERC,Climate Action,Evaluation 498: Climate & Resilience Project - Year 2016
Bangladesh,UNDP-EVAL-20240499,https://erc.undp.org/api/documents/499/pdf,2025-11-19T15:45:47.910148,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 499 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2015/undp_eval_20240499_Evaluation_499__Climate___Resi.pdf,UNDP|Government Agency,en,59,2015,Asia,SDG7|SDG12|SDG17,UNDP ERC,Governance,Evaluation 499: Climate & Resilience Project - Year 2015
India,UNDP-EVAL-20240500,https://erc.undp.org/api/documents/500/pdf,2025-11-19T15:45:47.922329,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 500 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2024/undp_eval_20240500_Evaluation_500__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,60,2024,Asia,SDG8|SDG13|SDG1,UNDP ERC,Gender Equality,Evaluation 500: Climate & Resilience Project - Year 2024
Vietnam,UNDP-EVAL-20240501,https://erc.undp.org/api/documents/501/pdf,2025-11-19T15:45:47.934244,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 501 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2023/undp_eval_20240501_Evaluation_501__Climate___Resi.pdf,UNDP|Government Agency,en,61,2023,Asia,SDG9|SDG14|SDG2,UNDP ERC,Resilience,Evaluation 501: Climate & Resilience Project - Year 2023
Brazil,UNDP-EVAL-20240502,https://erc.undp.org/api/documents/502/pdf,2025-11-19T15:45:47.945905,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 502 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2022/undp_eval_20240502_Evaluation_502__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,62,2022,Americas,SDG10|SDG15|SDG3,UNDP ERC,Environment,Evaluation 502: Climate & Resilience Project - Year 2022
Colombia,UNDP-EVAL-20240503,https://erc.undp.org/api/documents/503/pdf,2025-11-19T15:45:47.956886,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 503 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2021/undp_eval_20240503_Evaluation_503__Climate___Resi.pdf,UNDP|Government Agency,en,63,2021,Americas,SDG11|SDG16|SDG4,UNDP ERC,Economic Development,Evaluation 503: Climate & Resilience Project - Year 2021
Kenya,UNDP-EVAL-20240504,https://erc.undp.org/api/documents/504/pdf,2025-11-19T15:45:47.968895,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 504 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240504_Evaluation_504__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,64,2020,Africa,SDG12|SDG17|SDG5,UNDP ERC,Climate Action,Evaluation 504: Climate & Resilience Project - Year 2020
Tanzania,UNDP-EVAL-20240505,https://erc.undp.org/api/documents/505/pdf,2025-11-19T15:45:47.980900,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 505 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240505_Evaluation_505__Climate___Resi.pdf,UNDP|Government Agency,en,65,2019,Africa,SDG13|SDG1|SDG6,UNDP ERC,Governance,Evaluation 505: Climate & Resilience Project - Year 2019
Uganda,UNDP-EVAL-20240506,https://erc.undp.org/api/documents/506/pdf,2025-11-19T15:45:47.992557,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 506 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240506_Evaluation_506__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,66,2018,Africa,SDG14|SDG2|SDG7,UNDP ERC,Gender Equality,Evaluation 506: Climate & Resilience Project - Year 2018
Ethiopia,UNDP-EVAL-20240507,https://erc.undp.org/api/documents/507/pdf,2025-11-19T15:45:48.004363,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 507 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240507_Evaluation_507__Climate___Resi.pdf,UNDP|Government Agency,en,67,2017,Africa,SDG15|SDG3|SDG8,UNDP ERC,Resilience,Evaluation 507: Climate & Resilience Project - Year 2017
Nigeria,UNDP-EVAL-20240508,https://erc.undp.org/api/documents/508/pdf,2025-11-19T15:45:48.015320,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 508 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240508_Evaluation_508__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,68,2016,Africa,SDG16|SDG4|SDG9,UNDP ERC,Environment,Evaluation 508: Climate & Resilience Project - Year 2016
Ghana,UNDP-EVAL-20240509,https://erc.undp.org/api/documents/509/pdf,2025-11-19T15:45:48.026291,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 509 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2015/undp_eval_20240509_Evaluation_509__Climate___Resi.pdf,UNDP|Government Agency,en,69,2015,Africa,SDG17|SDG5|SDG10,UNDP ERC,Economic Development,Evaluation 509: Climate & Resilience Project - Year 2015
Senegal,UNDP-EVAL-20240510,https://erc.undp.org/api/documents/510/pdf,2025-11-19T15:45:48.038162,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 510 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240510_Evaluation_510__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,70,2024,Africa,SDG1|SDG6|SDG11,UNDP ERC,Climate Action,Evaluation 510: Climate & Resilience Project - Year 2024
Bangladesh,UNDP-EVAL-20240511,https://erc.undp.org/api/documents/511/pdf,2025-11-19T15:45:48.050258,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 511 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2023/undp_eval_20240511_Evaluation_511__Climate___Resi.pdf,UNDP|Government Agency,en,71,2023,Asia,SDG2|SDG7|SDG12,UNDP ERC,Governance,Evaluation 511: Climate & Resilience Project - Year 2023
